TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 320929206.02713 320929207.64765 320929209.26817 0.0 0.0 1630.343403661352 0.0 0.0 0.0
2.0 320929209.26817 320929210.88869 320929212.50921 0.0 0.0 1630.343403661352 0.0 0.0 0.0
3.0 320929212.50921 320929214.12973 320929215.75025 0.0 0.0 1630.343403661352 0.0 0.0 0.0
4.0 320929215.75025 320929217.37077 320929218.99129 0.0 0.0 1630.343403661352 0.0 0.0 0.0
5.0 320929218.99129003 320929220.61181 320929222.23233 0.0 0.0 1630.343403661352 0.0 0.0 0.0
6.0 320929222.23233 320929223.85285 320929225.47337 0.0 0.0 1630.343403661352 0.0 0.0 0.0
7.0 320929225.47337 320929227.09389 320929228.71441 0.0 0.0 1630.343403661352 0.0 0.0 0.0
8.0 320929228.71441 320929230.33493 320929231.95545 0.0 0.0 1630.343403661352 0.0 0.0 0.0
9.0 320929231.95545 320929233.57597 320929235.19649 0.0 0.0 1630.343403661352 0.0 0.0 0.0
10.0 320929235.19649 320929236.81701 320929238.43753 0.0 0.0 1630.343403661352 0.0 0.0 0.0
11.0 320929238.43753 320929240.05805 320929241.67857 0.0 0.0 1630.343403661352 0.0 0.0 0.0
12.0 320929241.67857003 320929243.29909 320929244.91961 0.0 0.0 1630.343403661352 0.0 0.0 0.0
13.0 320929244.91961 320929246.54013 320929248.16065 0.0 0.0 1630.343403661352 0.0 0.0 0.0
14.0 320929248.16065 320929249.78117 320929251.40169 0.0 0.0 1630.343403661352 0.0 0.0 0.0
15.0 320929251.40169 320929253.02221 320929254.64273 0.0 0.0 1630.343403661352 0.0 0.0 0.0
16.0 320929254.64273 320929256.26325 320929257.88377 0.0 0.0 1630.343403661352 0.0 0.0 0.0
17.0 320929257.88377 320929259.50429 320929261.12481 0.0 0.0 1630.343403661352 0.0 0.0 0.0
18.0 320929261.12481 320929262.74533 320929264.36585 0.0 0.0 1630.343403661352 0.0 0.0 0.0
19.0 320929264.36585003 320929265.98637 320929267.60689 0.0 0.0 1630.343403661352 0.0 0.0 0.0
20.0 320929267.60689 320929269.22741 320929270.84793 0.0 0.0 1630.343403661352 0.0 0.0 0.0
21.0 320929270.84793 320929272.46845 320929274.08897 0.0 0.0 1630.343403661352 0.0 0.0 0.0
22.0 320929274.08897 320929275.70949 320929277.33001 0.0 0.0 1630.343403661352 0.0 0.0 0.0
23.0 320929277.33001 320929278.95053 320929280.57105 0.0 0.0 1630.343403661352 0.0 0.0 0.0
24.0 320929280.57105 320929282.19157 320929283.81209 0.0 0.0 1630.343403661352 0.0 0.0 0.0
25.0 320929283.81209 320929285.43261 320929287.05313 0.0 0.0 1630.343403661352 0.0 0.0 0.0
26.0 320929287.05313003 320929288.67365 320929290.29417 0.0 0.0 1630.343403661352 0.0 0.0 0.0
27.0 320929290.29417 320929291.91469 320929293.53521 0.0 0.0 1630.343403661352 0.0 0.0 0.0
28.0 320929293.53521 320929295.15573 320929296.77625 0.0 0.0 1630.343403661352 0.0 0.0 0.0
29.0 320929296.77625 320929298.39677 320929300.01729 0.0 0.0 1630.343403661352 0.0 0.0 0.0
30.0 320929300.01729 320929301.63781 320929303.25833 0.0 0.0 1630.343403661352 0.0 0.0 0.0
31.0 320929303.25833 320929304.87885 320929306.49937 0.0 0.0 1630.343403661352 0.0 0.0 0.0
32.0 320929306.49937 320929308.11989 320929309.74041 0.0 0.0 1630.343403661352 0.0 0.0 0.0
33.0 320929309.74041003 320929311.36093 320929312.98145 0.0 0.0 1630.343403661352 0.0 0.0 0.0
34.0 320929312.98145 320929314.60197 320929316.22249 0.0 0.0 1630.343403661352 0.0 0.0 0.0
35.0 320929316.22249 320929317.84301 320929319.46353 0.0 0.0 1630.343403661352 0.0 0.0 0.0
36.0 320929319.46353 320929321.08405 320929322.70457 0.0 0.0 1630.343403661352 0.0 0.0 0.0
37.0 320929322.70457 320929324.32509 320929325.94561 0.0 0.0 1630.343403661352 0.0 0.0 0.0
38.0 320929325.94561 320929327.56613 320929329.18665 0.0 0.0 1630.343403661352 0.0 0.0 0.0
39.0 320929329.18665 320929330.80717 320929332.42768997 0.0 0.0 1630.343403661352 0.0 0.0 0.0
