TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 146512583.184 146512584.80451998 146512586.42503998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
2.0 146512586.42503998 146512588.04555997 146512589.66607997 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
3.0 146512589.66608 146512591.2866 146512592.90712 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
4.0 146512592.90712 146512594.52763999 146512596.14815998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
5.0 146512596.14815998 146512597.76867998 146512599.38919997 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
6.0 146512599.38919997 146512601.00971997 146512602.63023996 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
7.0 146512602.63024 146512604.25076 146512605.87127998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
8.0 146512605.87127998 146512607.49179998 146512609.11231998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
9.0 146512609.11231998 146512610.73283997 146512612.35335997 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
10.0 146512612.35336 146512613.97388 146512615.5944 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
11.0 146512615.5944 146512617.21491998 146512618.83543998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
12.0 146512618.83543998 146512620.45595998 146512622.07647997 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
13.0 146512622.07647997 146512623.69699997 146512625.31751996 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
14.0 146512625.31752 146512626.93804 146512628.55855998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
15.0 146512628.55855998 146512630.17907998 146512631.79959998 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
16.0 146512631.79959998 146512633.42011997 146512635.04063997 0.0 0.0 3098.6057142855116 0.0 0.0 0.0
17.0 146512635.04064 146512636.66116 146512638.28168 0.0 0.0 3098.6057142855116 2.1784516822301954 0.0 0.0
18.0 146512638.28168 146512639.90219998 146512641.52271998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
19.0 146512641.52271998 146512643.14323997 146512644.76375997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
20.0 146512644.76375997 146512646.38427997 146512648.00479996 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
21.0 146512648.0048 146512649.62532 146512651.24583998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
22.0 146512651.24583998 146512652.86635998 146512654.48687997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
23.0 146512654.48687997 146512656.10739997 146512657.72791997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
24.0 146512657.72792 146512659.34844 146512660.96896 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
25.0 146512660.96896 146512662.58947998 146512664.20999998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
26.0 146512664.20999998 146512665.83051997 146512667.45103997 1.0 1.0 3098.6057142855116 3.0828878449336985 0.32437119035756107 0.32437119035756107
27.0 146512667.45104 146512669.07156 146512670.69208 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
28.0 146512670.69208 146512672.3126 146512673.93311998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
29.0 146512673.93311998 146512675.55363998 146512677.17415997 1.0 1.0 3098.6057142855116 3.0828878449336985 0.32437119035756107 0.32437119035756107
30.0 146512677.17415997 146512678.79467997 146512680.41519997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
31.0 146512680.4152 146512682.03572 146512683.65624 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
32.0 146512683.65624 146512685.27675998 146512686.89727998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
33.0 146512686.89727998 146512688.51779997 146512690.13831997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
34.0 146512690.13832 146512691.75884 146512693.37936 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
35.0 146512693.37936 146512694.99988 146512696.62039998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
36.0 146512696.62039998 146512698.24091998 146512699.86143997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
37.0 146512699.86143997 146512701.48195997 146512703.10247996 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
38.0 146512703.10248 146512704.723 146512706.34352 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
39.0 146512706.34352 146512707.96403998 146512709.58455998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
40.0 146512709.58455998 146512711.20507997 146512712.82559997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
41.0 146512712.8256 146512714.44612 146512716.06664 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
42.0 146512716.06664 146512717.68716 146512719.30767998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
43.0 146512719.30767998 146512720.92819998 146512722.54871997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
44.0 146512722.54871997 146512724.16923997 146512725.78975996 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
45.0 146512725.78976 146512727.41028 146512729.03079998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
46.0 146512729.03079998 146512730.65131998 146512732.27183998 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
47.0 146512732.27183998 146512733.89235997 146512735.51287997 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
48.0 146512735.51288 146512737.1334 146512738.75392 0.0 0.0 3098.6057142855116 3.0828878449336985 0.0 0.0
