TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 742473110.77949 742473112.40001 742473114.02053 0.0 0.0 2620.060975069651 0.0 0.0 0.0
2.0 742473114.02053 742473115.64105 742473117.26157 0.0 0.0 2620.060975069651 0.0 0.0 0.0
3.0 742473117.26157 742473118.88209 742473120.50261 0.0 0.0 2620.060975069651 0.0 0.0 0.0
4.0 742473120.50261 742473122.12313 742473123.74365 0.0 0.0 2620.060975069651 0.0 0.0 0.0
5.0 742473123.74365 742473125.36417 742473126.98469 0.0 0.0 2620.060975069651 0.0 0.0 0.0
6.0 742473126.98469 742473128.60521 742473130.22573 0.0 0.0 2620.060975069651 0.0 0.0 0.0
7.0 742473130.22573 742473131.8462499 742473133.4667699 0.0 0.0 2620.060975069651 0.0 0.0 0.0
8.0 742473133.46677 742473135.08729 742473136.70781 0.0 0.0 2620.060975069651 0.0 0.0 0.0
9.0 742473136.70781 742473138.32833 742473139.94885 0.0 0.0 2620.060975069651 0.0 0.0 0.0
10.0 742473139.94885 742473141.56937 742473143.18989 0.0 0.0 2620.060975069651 0.0 0.0 0.0
11.0 742473143.18989 742473144.81041 742473146.43093 0.0 0.0 2620.060975069651 0.0 0.0 0.0
12.0 742473146.43093 742473148.05145 742473149.67197 0.0 0.0 2620.060975069651 0.0 0.0 0.0
13.0 742473149.67197 742473151.29249 742473152.91301 0.0 0.0 2620.060975069651 0.0 0.0 0.0
14.0 742473152.91301 742473154.53353 742473156.15405 0.0 0.0 2620.060975069651 0.0 0.0 0.0
15.0 742473156.15405 742473157.77457 742473159.39509 0.0 0.0 2620.060975069651 0.0 0.0 0.0
16.0 742473159.39509 742473161.01561 742473162.63613 0.0 0.0 2620.060975069651 0.0 0.0 0.0
17.0 742473162.63613 742473164.25665 742473165.87717 0.0 0.0 2620.060975069651 0.0 0.0 0.0
18.0 742473165.87717 742473167.49769 742473169.11821 0.0 0.0 2620.060975069651 0.0 0.0 0.0
19.0 742473169.11821 742473170.73873 742473172.35925 0.0 0.0 2620.060975069651 0.0 0.0 0.0
20.0 742473172.35925 742473173.97977 742473175.60029 0.0 0.0 2620.060975069651 0.0 0.0 0.0
21.0 742473175.60029 742473177.2208099 742473178.8413299 0.0 0.0 2620.060975069651 0.0 0.0 0.0
22.0 742473178.84133 742473180.46185 742473182.08237 0.0 0.0 2620.060975069651 0.0 0.0 0.0
23.0 742473182.08237 742473183.70289 742473185.32341 0.0 0.0 2620.060975069651 0.0 0.0 0.0
24.0 742473185.32341 742473186.94393 742473188.56445 0.0 0.0 2620.060975069651 0.0 0.0 0.0
25.0 742473188.56445 742473190.18497 742473191.80549 0.0 0.0 2620.060975069651 0.0 0.0 0.0
26.0 742473191.80549 742473193.42601 742473195.04653 0.0 0.0 2620.060975069651 0.0 0.0 0.0
27.0 742473195.04653 742473196.66705 742473198.28757 0.0 0.0 2620.060975069651 0.0 0.0 0.0
28.0 742473198.28757 742473199.90809 742473201.52861 0.0 0.0 2620.060975069651 0.0 0.0 0.0
29.0 742473201.52861 742473203.14913 742473204.76965 0.0 0.0 2620.060975069651 0.0 0.0 0.0
30.0 742473204.76965 742473206.39017 742473208.01069 0.0 0.0 2620.060975069651 0.0 0.0 0.0
31.0 742473208.01069 742473209.63121 742473211.25173 0.0 0.0 2620.060975069651 0.0 0.0 0.0
32.0 742473211.25173 742473212.87225 742473214.49277 0.0 0.0 2620.060975069651 0.0 0.0 0.0
33.0 742473214.49277 742473216.11329 742473217.73381 0.0 0.0 2620.060975069651 0.0 0.0 0.0
34.0 742473217.73381 742473219.35433 742473220.9748499 0.0 0.0 2620.060975069651 0.0 0.0 0.0
35.0 742473220.9748499 742473222.5953699 742473224.2158899 0.0 0.0 2620.060975069651 0.0 0.0 0.0
36.0 742473224.21589 742473225.83641 742473227.45693 0.0 0.0 2620.060975069651 0.0 0.0 0.0
37.0 742473227.45693 742473229.07745 742473230.69797 0.0 0.0 2620.060975069651 0.0 0.0 0.0
38.0 742473230.69797 742473232.31849 742473233.93901 0.0 0.0 2620.060975069651 0.0 0.0 0.0
39.0 742473233.93901 742473235.55953 742473237.18005 0.0 0.0 2620.060975069651 0.0 0.0 0.0
40.0 742473237.18005 742473238.80057 742473240.42109 0.0 0.0 2620.060975069651 0.0 0.0 0.0
41.0 742473240.42109 742473242.04161 742473243.66213 0.0 0.0 2620.060975069651 0.0 0.0 0.0
42.0 742473243.66213 742473245.28265 742473246.90317 0.0 0.0 2620.060975069651 0.0 0.0 0.0
43.0 742473246.90317 742473248.52369 742473250.14421 0.0 0.0 2620.060975069651 0.0 0.0 0.0
44.0 742473250.14421 742473251.76473 742473253.38525 0.0 0.0 2620.060975069651 0.0 0.0 0.0
45.0 742473253.38525 742473255.00577 742473256.62629 0.0 0.0 2620.060975069651 0.0 0.0 0.0
