TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 509912600.88101 509912602.50153 509912604.12205 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
2.0 509912604.12205 509912605.74257 509912607.36309 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
3.0 509912607.36309 509912608.98361 509912610.60412997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
4.0 509912610.60412997 509912612.22464997 509912613.84516996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
5.0 509912613.84517 509912615.46569 509912617.08621 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
6.0 509912617.08621 509912618.70673 509912620.32725 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
7.0 509912620.32725 509912621.94777 509912623.56829 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
8.0 509912623.56829 509912625.18881 509912626.80933 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
9.0 509912626.80933 509912628.42985 509912630.05037 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
10.0 509912630.05037 509912631.67089 509912633.29140997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
11.0 509912633.29140997 509912634.91192997 509912636.53244996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
12.0 509912636.53245 509912638.15297 509912639.77349 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
13.0 509912639.77349 509912641.39401 509912643.01453 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
14.0 509912643.01453 509912644.63505 509912646.25557 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
15.0 509912646.25557 509912647.87609 509912649.49661 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
16.0 509912649.49661 509912651.11713 509912652.73765 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
17.0 509912652.73765 509912654.35817 509912655.97868997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
18.0 509912655.97868997 509912657.59920996 509912659.21972996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
19.0 509912659.21973 509912660.84025 509912662.46077 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
20.0 509912662.46077 509912664.08129 509912665.70181 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
21.0 509912665.70181 509912667.32233 509912668.94285 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
22.0 509912668.94285 509912670.56337 509912672.18389 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
23.0 509912672.18389 509912673.80441 509912675.42493 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
24.0 509912675.42493 509912677.04545 509912678.66596997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
25.0 509912678.66596997 509912680.28648996 509912681.90700996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
26.0 509912681.90701 509912683.52753 509912685.14805 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
27.0 509912685.14805 509912686.76857 509912688.38909 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
28.0 509912688.38909 509912690.00961 509912691.63013 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
29.0 509912691.63013 509912693.25065 509912694.87117 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
30.0 509912694.87117 509912696.49169 509912698.11221 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
31.0 509912698.11221 509912699.73273 509912701.35324997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
32.0 509912701.35324997 509912702.97376996 509912704.59428996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
33.0 509912704.59429 509912706.21481 509912707.83533 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
34.0 509912707.83533 509912709.45585 509912711.07637 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
35.0 509912711.07637 509912712.69689 509912714.31741 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
36.0 509912714.31741 509912715.93793 509912717.55845 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
37.0 509912717.55845 509912719.17897 509912720.79949 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
38.0 509912720.79949 509912722.42001 509912724.04052997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
39.0 509912724.04052997 509912725.66104996 509912727.28156996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
40.0 509912727.28157 509912728.90209 509912730.52261 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
41.0 509912730.52261 509912732.14313 509912733.76365 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
42.0 509912733.76365 509912735.38417 509912737.00469 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
43.0 509912737.00469 509912738.62521 509912740.24573 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
44.0 509912740.24573 509912741.86625 509912743.48677 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
45.0 509912743.48677 509912745.10728997 509912746.72780997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
46.0 509912746.72781 509912748.34833 509912749.96885 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
47.0 509912749.96885 509912751.58937 509912753.20989 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
48.0 509912753.20989 509912754.83041 509912756.45093 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
49.0 509912756.45093 509912758.07145 509912759.69197 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
50.0 509912759.69197 509912761.31249 509912762.93301 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
51.0 509912762.93301 509912764.55353 509912766.17405 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
52.0 509912766.17405 509912767.79456997 509912769.41508996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
53.0 509912769.41509 509912771.03561 509912772.65613 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
54.0 509912772.65613 509912774.27665 509912775.89717 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
55.0 509912775.89717 509912777.51769 509912779.13821 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
56.0 509912779.13821 509912780.75873 509912782.37925 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
57.0 509912782.37925 509912783.99977 509912785.62029 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
58.0 509912785.62029 509912787.24081 509912788.86133 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
59.0 509912788.86133 509912790.48184997 509912792.10236996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
60.0 509912792.10237 509912793.72289 509912795.34341 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
61.0 509912795.34341 509912796.96393 509912798.58445 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
62.0 509912798.58445 509912800.20497 509912801.82549 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
63.0 509912801.82549 509912803.44601 509912805.06653 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
64.0 509912805.06653 509912806.68705 509912808.30757 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
65.0 509912808.30757 509912809.92809 509912811.54861 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
66.0 509912811.54861 509912813.16912997 509912814.78964996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
67.0 509912814.78965 509912816.41017 509912818.03069 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
68.0 509912818.03069 509912819.65121 509912821.27173 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
69.0 509912821.27173 509912822.89225 509912824.51277 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
70.0 509912824.51277 509912826.13329 509912827.75381 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
71.0 509912827.75381 509912829.37433 509912830.99485 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
72.0 509912830.99485 509912832.61537 509912834.23589 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
73.0 509912834.23589 509912835.85640997 509912837.47692996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
74.0 509912837.47693 509912839.09745 509912840.71797 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
75.0 509912840.71797 509912842.33849 509912843.95901 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
76.0 509912843.95901 509912845.57953 509912847.20005 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
77.0 509912847.20005 509912848.82057 509912850.44109 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
78.0 509912850.44109 509912852.06161 509912853.68213 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
79.0 509912853.68213 509912855.30265 509912856.92317 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
80.0 509912856.92317 509912858.54368997 509912860.16420996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
81.0 509912860.16421 509912861.78473 509912863.40525 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
82.0 509912863.40525 509912865.02577 509912866.64629 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
83.0 509912866.64629 509912868.26681 509912869.88733 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
84.0 509912869.88733 509912871.50785 509912873.12837 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
85.0 509912873.12837 509912874.74889 509912876.36941 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
86.0 509912876.36941 509912877.98993 509912879.61044997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
87.0 509912879.61044997 509912881.23096997 509912882.85148996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
88.0 509912882.85149 509912884.47201 509912886.09253 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
89.0 509912886.09253 509912887.71305 509912889.33357 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
90.0 509912889.33357 509912890.95409 509912892.57461 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
91.0 509912892.57461 509912894.19513 509912895.81565 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
92.0 509912895.81565 509912897.43617 509912899.05669 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
93.0 509912899.05669 509912900.67721 509912902.29772997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
94.0 509912902.29772997 509912903.91824996 509912905.53876996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
95.0 509912905.53877 509912907.15929 509912908.77981 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
96.0 509912908.77981 509912910.40033 509912912.02085 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
97.0 509912912.02085 509912913.64137 509912915.26189 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
98.0 509912915.26189 509912916.88241 509912918.50293 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
99.0 509912918.50293 509912920.12345 509912921.74397 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
100.0 509912921.74397 509912923.36449 509912924.98500997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
101.0 509912924.98500997 509912926.60552996 509912928.22604996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
102.0 509912928.22605 509912929.84657 509912931.46709 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
103.0 509912931.46709 509912933.08761 509912934.70813 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
104.0 509912934.70813 509912936.32865 509912937.94917 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
105.0 509912937.94917 509912939.56969 509912941.19021 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
106.0 509912941.19021 509912942.81073 509912944.43125 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
107.0 509912944.43125 509912946.05177 509912947.67228997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
108.0 509912947.67228997 509912949.29280996 509912950.91332996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
109.0 509912950.91333 509912952.53385 509912954.15437 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
110.0 509912954.15437 509912955.77489 509912957.39541 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
111.0 509912957.39541 509912959.01593 509912960.63645 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
112.0 509912960.63645 509912962.25697 509912963.87749 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
113.0 509912963.87749 509912965.49801 509912967.11853 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
114.0 509912967.11853 509912968.73905 509912970.35956997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
115.0 509912970.35956997 509912971.98008996 509912973.60060996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
116.0 509912973.60061 509912975.22113 509912976.84165 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
117.0 509912976.84165 509912978.46217 509912980.08269 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
118.0 509912980.08269 509912981.70321 509912983.32373 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
119.0 509912983.32373 509912984.94425 509912986.56477 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
120.0 509912986.56477 509912988.18529 509912989.80581 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
121.0 509912989.80581 509912991.42633 509912993.04684997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
122.0 509912993.04685 509912994.66737 509912996.28789 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
123.0 509912996.28789 509912997.90841 509912999.52893 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
124.0 509912999.52893 509913001.14945 509913002.76997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
125.0 509913002.76997 509913004.39049 509913006.01101 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
126.0 509913006.01101 509913007.63153 509913009.25205 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
127.0 509913009.25205 509913010.87257 509913012.49309 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
128.0 509913012.49309 509913014.11360997 509913015.73412997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
129.0 509913015.73413 509913017.35465 509913018.97517 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
130.0 509913018.97517 509913020.59569 509913022.21621 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
131.0 509913022.21621 509913023.83673 509913025.45725 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
132.0 509913025.45725 509913027.07777 509913028.69829 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
133.0 509913028.69829 509913030.31881 509913031.93933 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
134.0 509913031.93933 509913033.55985 509913035.18037 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
135.0 509913035.18037 509913036.80088997 509913038.42140996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
136.0 509913038.42141 509913040.04193 509913041.66245 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
137.0 509913041.66245 509913043.28297 509913044.90349 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
138.0 509913044.90349 509913046.52401 509913048.14453 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
139.0 509913048.14453 509913049.76505 509913051.38557 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
140.0 509913051.38557 509913053.00609 509913054.62661 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
141.0 509913054.62661 509913056.24713 509913057.86765 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
142.0 509913057.86765 509913059.48816997 509913061.10868996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
143.0 509913061.10869 509913062.72921 509913064.34973 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
144.0 509913064.34973 509913065.97025 509913067.59077 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
145.0 509913067.59077 509913069.21129 509913070.83181 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
146.0 509913070.83181 509913072.45233 509913074.07285 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
147.0 509913074.07285 509913075.69337 509913077.31389 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
148.0 509913077.31389 509913078.93441 509913080.55493 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
149.0 509913080.55493 509913082.17544997 509913083.79596996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
150.0 509913083.79597 509913085.41649 509913087.03701 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
151.0 509913087.03701 509913088.65753 509913090.27805 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
152.0 509913090.27805 509913091.89857 509913093.51909 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
153.0 509913093.51909 509913095.13961 509913096.76013 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
154.0 509913096.76013 509913098.38065 509913100.00117 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
155.0 509913100.00117 509913101.62169 509913103.24221 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
156.0 509913103.24221 509913104.86272997 509913106.48324996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
157.0 509913106.48325 509913108.10377 509913109.72429 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
158.0 509913109.72429 509913111.34481 509913112.96533 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
159.0 509913112.96533 509913114.58585 509913116.20637 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
160.0 509913116.20637 509913117.82689 509913119.44741 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
161.0 509913119.44741 509913121.06793 509913122.68845 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
162.0 509913122.68845 509913124.30897 509913125.92949 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
163.0 509913125.92949 509913127.55000997 509913129.17052996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
164.0 509913129.17053 509913130.79105 509913132.41157 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
165.0 509913132.41157 509913134.03209 509913135.65261 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
166.0 509913135.65261 509913137.27313 509913138.89365 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
167.0 509913138.89365 509913140.51417 509913142.13469 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
168.0 509913142.13469 509913143.75521 509913145.37573 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
169.0 509913145.37573 509913146.99625 509913148.61676997 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
170.0 509913148.61676997 509913150.23728997 509913151.85780996 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
171.0 509913151.85781 509913153.47833 509913155.09885 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
172.0 509913155.09885 509913156.71937 509913158.33989 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
173.0 509913158.33989 509913159.96041 509913161.58093 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
174.0 509913161.58093 509913163.20145 509913164.82197 0.0 0.0 3125.0839509633533 0.0 0.0 0.0
