TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 237578621.60591 237578623.22643 237578624.84695 0.0 0.0 2720.926067098783 0.0 0.0 0.0
2.0 237578624.84695 237578626.46747 237578628.08799 0.0 0.0 2720.926067098783 0.0 0.0 0.0
3.0 237578628.08799002 237578629.70851 237578631.32903 0.0 0.0 2720.926067098783 0.0 0.0 0.0
4.0 237578631.32903 237578632.94955 237578634.57007 0.0 0.0 2720.926067098783 0.0 0.0 0.0
5.0 237578634.57007 237578636.19059 237578637.81111 0.0 0.0 2720.926067098783 0.0 0.0 0.0
6.0 237578637.81111 237578639.43163 237578641.05214998 0.0 0.0 2720.926067098783 0.0 0.0 0.0
7.0 237578641.05215 237578642.67267 237578644.29319 0.0 0.0 2720.926067098783 0.0 0.0 0.0
8.0 237578644.29319 237578645.91371 237578647.53423 0.0 0.0 2720.926067098783 0.0 0.0 0.0
9.0 237578647.53423 237578649.15475 237578650.77527 0.0 0.0 2720.926067098783 0.0 0.0 0.0
10.0 237578650.77527002 237578652.39579 237578654.01631 0.0 0.0 2720.926067098783 0.0 0.0 0.0
11.0 237578654.01631 237578655.63683 237578657.25735 0.0 0.0 2720.926067098783 0.0 0.0 0.0
12.0 237578657.25735 237578658.87787 237578660.49839 0.0 0.0 2720.926067098783 0.0 0.0 0.0
13.0 237578660.49839 237578662.11890998 237578663.73942998 0.0 0.0 2720.926067098783 0.0 0.0 0.0
14.0 237578663.73943 237578665.35995 237578666.98047 0.0 0.0 2720.926067098783 0.0 0.0 0.0
15.0 237578666.98047 237578668.60099 237578670.22151 0.0 0.0 2720.926067098783 0.0 0.0 0.0
16.0 237578670.22151 237578671.84203 237578673.46254998 0.0 0.0 2720.926067098783 0.0 0.0 0.0
17.0 237578673.46255 237578675.08307 237578676.70359 0.0 0.0 2720.926067098783 0.0 0.0 0.0
18.0 237578676.70359 237578678.32411 237578679.94463 0.0 0.0 2720.926067098783 0.0 0.0 0.0
19.0 237578679.94463 237578681.56515 237578683.18567 0.0 0.0 2720.926067098783 0.0 0.0 0.0
20.0 237578683.18567 237578684.80618998 237578686.42670998 0.0 0.0 2720.926067098783 0.0 0.0 0.0
21.0 237578686.42671 237578688.04723 237578689.66775 0.0 0.0 2720.926067098783 0.0 0.0 0.0
22.0 237578689.66775 237578691.28827 237578692.90879 0.0 0.0 2720.926067098783 0.0 0.0 0.0
