TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 188303515.60452 188303517.22504 188303518.84555998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
2.0 188303518.84555998 188303520.46607998 188303522.08659998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
3.0 188303522.0866 188303523.70712 188303525.32764 0.0 0.0 856.4374573345773 0.0 0.0 0.0
4.0 188303525.32764 188303526.94816 188303528.56868 0.0 0.0 856.4374573345773 0.0 0.0 0.0
5.0 188303528.56868 188303530.18919998 188303531.80971998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
6.0 188303531.80971998 188303533.43023998 188303535.05075997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
7.0 188303535.05076 188303536.67128 188303538.2918 0.0 0.0 856.4374573345773 0.0 0.0 0.0
8.0 188303538.2918 188303539.91232 188303541.53283998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
9.0 188303541.53283998 188303543.15335998 188303544.77387998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
10.0 188303544.77388 188303546.3944 188303548.01492 0.0 0.0 856.4374573345773 0.0 0.0 0.0
11.0 188303548.01492 188303549.63544 188303551.25596 0.0 0.0 856.4374573345773 0.0 0.0 0.0
12.0 188303551.25596 188303552.87647998 188303554.49699998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
13.0 188303554.49699998 188303556.11751997 188303557.73803997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
14.0 188303557.73804 188303559.35856 188303560.97908 0.0 0.0 856.4374573345773 0.0 0.0 0.0
15.0 188303560.97908 188303562.5996 188303564.22011998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
16.0 188303564.22011998 188303565.84063998 188303567.46115997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
17.0 188303567.46116 188303569.08168 188303570.7022 0.0 0.0 856.4374573345773 0.0 0.0 0.0
18.0 188303570.7022 188303572.32272 188303573.94324 0.0 0.0 856.4374573345773 0.0 0.0 0.0
19.0 188303573.94324 188303575.56375998 188303577.18427998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
20.0 188303577.18427998 188303578.80479997 188303580.42531997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
21.0 188303580.42532 188303582.04584 188303583.66636 0.0 0.0 856.4374573345773 0.0 0.0 0.0
22.0 188303583.66636 188303585.28688 188303586.90739998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
23.0 188303586.90739998 188303588.52791998 188303590.14843997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
24.0 188303590.14844 188303591.76896 188303593.38948 0.0 0.0 856.4374573345773 0.0 0.0 0.0
25.0 188303593.38948 188303595.01 188303596.63052 0.0 0.0 856.4374573345773 0.0 0.0 0.0
26.0 188303596.63052 188303598.25103998 188303599.87155998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
27.0 188303599.87156 188303601.49208 188303603.1126 0.0 0.0 856.4374573345773 0.0 0.0 0.0
28.0 188303603.1126 188303604.73312 188303606.35364 0.0 0.0 856.4374573345773 0.0 0.0 0.0
29.0 188303606.35364 188303607.97416 188303609.59467998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
30.0 188303609.59467998 188303611.21519998 188303612.83571997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
31.0 188303612.83572 188303614.45624 188303616.07676 0.0 0.0 856.4374573345773 0.0 0.0 0.0
32.0 188303616.07676 188303617.69728 188303619.3178 0.0 0.0 856.4374573345773 0.0 0.0 0.0
33.0 188303619.3178 188303620.93831998 188303622.55883998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
34.0 188303622.55884 188303624.17936 188303625.79988 0.0 0.0 856.4374573345773 0.0 0.0 0.0
35.0 188303625.79988 188303627.4204 188303629.04092 0.0 0.0 856.4374573345773 0.0 0.0 0.0
36.0 188303629.04092 188303630.66143999 188303632.28195998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
37.0 188303632.28195998 188303633.90247998 188303635.52299997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
38.0 188303635.523 188303637.14352 188303638.76404 0.0 0.0 856.4374573345773 0.0 0.0 0.0
39.0 188303638.76404 188303640.38456 188303642.00507998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
40.0 188303642.00507998 188303643.62559998 188303645.24611998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
41.0 188303645.24612 188303646.86664 188303648.48716 0.0 0.0 856.4374573345773 0.0 0.0 0.0
42.0 188303648.48716 188303650.10768 188303651.7282 0.0 0.0 856.4374573345773 0.0 0.0 0.0
43.0 188303651.7282 188303653.34871998 188303654.96923998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
44.0 188303654.96923998 188303656.58975998 188303658.21027997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
45.0 188303658.21028 188303659.8308 188303661.45132 0.0 0.0 856.4374573345773 0.0 0.0 0.0
46.0 188303661.45132 188303663.07184 188303664.69235998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
47.0 188303664.69235998 188303666.31287998 188303667.93339998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
48.0 188303667.9334 188303669.55392 188303671.17444 0.0 0.0 856.4374573345773 0.0 0.0 0.0
49.0 188303671.17444 188303672.79496 188303674.41548 0.0 0.0 856.4374573345773 0.0 0.0 0.0
50.0 188303674.41548 188303676.03599998 188303677.65651998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
51.0 188303677.65651998 188303679.27703997 188303680.89755997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
52.0 188303680.89756 188303682.51808 188303684.1386 0.0 0.0 856.4374573345773 0.0 0.0 0.0
53.0 188303684.1386 188303685.75912 188303687.37963998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
54.0 188303687.37963998 188303689.00015998 188303690.62067997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
55.0 188303690.62068 188303692.2412 188303693.86172 0.0 0.0 856.4374573345773 0.0 0.0 0.0
56.0 188303693.86172 188303695.48224 188303697.10276 0.0 0.0 856.4374573345773 0.0 0.0 0.0
57.0 188303697.10276 188303698.72327998 188303700.34379998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
58.0 188303700.34379998 188303701.96431997 188303703.58483997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
59.0 188303703.58484 188303705.20536 188303706.82588 0.0 0.0 856.4374573345773 0.0 0.0 0.0
60.0 188303706.82588 188303708.4464 188303710.06691998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
61.0 188303710.06691998 188303711.68743998 188303713.30795997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
62.0 188303713.30796 188303714.92848 188303716.549 0.0 0.0 856.4374573345773 0.0 0.0 0.0
63.0 188303716.549 188303718.16952 188303719.79004 0.0 0.0 856.4374573345773 0.0 0.0 0.0
64.0 188303719.79004 188303721.41055998 188303723.03107998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
65.0 188303723.03108 188303724.6516 188303726.27212 0.0 0.0 856.4374573345773 0.0 0.0 0.0
66.0 188303726.27212 188303727.89264 188303729.51316 0.0 0.0 856.4374573345773 0.0 0.0 0.0
67.0 188303729.51316 188303731.13368 188303732.75419998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
68.0 188303732.75419998 188303734.37471998 188303735.99523997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
69.0 188303735.99524 188303737.61576 188303739.23628 0.0 0.0 856.4374573345773 0.0 0.0 0.0
70.0 188303739.23628 188303740.8568 188303742.47732 0.0 0.0 856.4374573345773 0.0 0.0 0.0
71.0 188303742.47732 188303744.09783998 188303745.71835998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
72.0 188303745.71836 188303747.33888 188303748.9594 0.0 0.0 856.4374573345773 0.0 0.0 0.0
73.0 188303748.9594 188303750.57992 188303752.20044 0.0 0.0 856.4374573345773 0.0 0.0 0.0
74.0 188303752.20044 188303753.82096 188303755.44147998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
75.0 188303755.44147998 188303757.06199998 188303758.68251997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
76.0 188303758.68252 188303760.30304 188303761.92356 0.0 0.0 856.4374573345773 0.0 0.0 0.0
77.0 188303761.92356 188303763.54408 188303765.16459998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
78.0 188303765.16459998 188303766.78511998 188303768.40563998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
79.0 188303768.40564 188303770.02616 188303771.64668 0.0 0.0 856.4374573345773 0.0 0.0 0.0
80.0 188303771.64668 188303773.2672 188303774.88772 0.0 0.0 856.4374573345773 0.0 0.0 0.0
81.0 188303774.88772 188303776.50823998 188303778.12875998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
82.0 188303778.12875998 188303779.74927998 188303781.36979997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
83.0 188303781.3698 188303782.99032 188303784.61084 0.0 0.0 856.4374573345773 0.0 0.0 0.0
84.0 188303784.61084 188303786.23136 188303787.85187998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
85.0 188303787.85187998 188303789.47239998 188303791.09291998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
86.0 188303791.09292 188303792.71344 188303794.33396 0.0 0.0 856.4374573345773 0.0 0.0 0.0
87.0 188303794.33396 188303795.95448 188303797.575 0.0 0.0 856.4374573345773 0.0 0.0 0.0
88.0 188303797.575 188303799.19551998 188303800.81603998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
89.0 188303800.81603998 188303802.43655998 188303804.05707997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
90.0 188303804.05708 188303805.6776 188303807.29812 0.0 0.0 856.4374573345773 0.0 0.0 0.0
91.0 188303807.29812 188303808.91864 188303810.53915998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
92.0 188303810.53915998 188303812.15967998 188303813.78019997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
93.0 188303813.7802 188303815.40072 188303817.02124 0.0 0.0 856.4374573345773 0.0 0.0 0.0
94.0 188303817.02124 188303818.64176 188303820.26228 0.0 0.0 856.4374573345773 0.0 0.0 0.0
95.0 188303820.26228 188303821.88279998 188303823.50331998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
96.0 188303823.50331998 188303825.12383997 188303826.74435997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
97.0 188303826.74436 188303828.36488 188303829.9854 0.0 0.0 856.4374573345773 0.0 0.0 0.0
98.0 188303829.9854 188303831.60592 188303833.22643998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
99.0 188303833.22643998 188303834.84695998 188303836.46747997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
100.0 188303836.46748 188303838.088 188303839.70852 0.0 0.0 856.4374573345773 0.0 0.0 0.0
101.0 188303839.70852 188303841.32904 188303842.94956 0.0 0.0 856.4374573345773 0.0 0.0 0.0
102.0 188303842.94956 188303844.57007998 188303846.19059998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
103.0 188303846.1906 188303847.81112 188303849.43164 0.0 0.0 856.4374573345773 0.0 0.0 0.0
104.0 188303849.43164 188303851.05216 188303852.67268 0.0 0.0 856.4374573345773 0.0 0.0 0.0
105.0 188303852.67268 188303854.2932 188303855.91371998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
106.0 188303855.91371998 188303857.53423998 188303859.15475997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
107.0 188303859.15476 188303860.77528 188303862.3958 0.0 0.0 856.4374573345773 0.0 0.0 0.0
108.0 188303862.3958 188303864.01632 188303865.63684 0.0 0.0 856.4374573345773 0.0 0.0 0.0
109.0 188303865.63684 188303867.25735998 188303868.87787998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
110.0 188303868.87788 188303870.4984 188303872.11892 0.0 0.0 856.4374573345773 0.0 0.0 0.0
111.0 188303872.11892 188303873.73944 188303875.35996 0.0 0.0 856.4374573345773 0.0 0.0 0.0
112.0 188303875.35996 188303876.98048 188303878.60099998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
113.0 188303878.60099998 188303880.22151998 188303881.84203997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
114.0 188303881.84204 188303883.46256 188303885.08308 0.0 0.0 856.4374573345773 0.0 0.0 0.0
115.0 188303885.08308 188303886.7036 188303888.32412 0.0 0.0 856.4374573345773 0.0 0.0 0.0
116.0 188303888.32412 188303889.94463998 188303891.56515998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
117.0 188303891.56516 188303893.18568 188303894.8062 0.0 0.0 856.4374573345773 0.0 0.0 0.0
118.0 188303894.8062 188303896.42672 188303898.04724 0.0 0.0 856.4374573345773 0.0 0.0 0.0
119.0 188303898.04724 188303899.66775998 188303901.28827998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
120.0 188303901.28827998 188303902.90879998 188303904.52931997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
121.0 188303904.52932 188303906.14984 188303907.77036 0.0 0.0 856.4374573345773 0.0 0.0 0.0
122.0 188303907.77036 188303909.39088 188303911.01139998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
123.0 188303911.01139998 188303912.63191998 188303914.25243998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
124.0 188303914.25244 188303915.87296 188303917.49348 0.0 0.0 856.4374573345773 0.0 0.0 0.0
125.0 188303917.49348 188303919.114 188303920.73452 0.0 0.0 856.4374573345773 0.0 0.0 0.0
126.0 188303920.73452 188303922.35503998 188303923.97555998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
127.0 188303923.97555998 188303925.59607998 188303927.21659997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
128.0 188303927.2166 188303928.83712 188303930.45764 0.0 0.0 856.4374573345773 0.0 0.0 0.0
129.0 188303930.45764 188303932.07816 188303933.69867998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
130.0 188303933.69867998 188303935.31919998 188303936.93971997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
131.0 188303936.93972 188303938.56024 188303940.18076 0.0 0.0 856.4374573345773 0.0 0.0 0.0
132.0 188303940.18076 188303941.80128 188303943.4218 0.0 0.0 856.4374573345773 0.0 0.0 0.0
133.0 188303943.4218 188303945.04231998 188303946.66283998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
134.0 188303946.66283998 188303948.28335997 188303949.90387997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
135.0 188303949.90388 188303951.5244 188303953.14492 0.0 0.0 856.4374573345773 0.0 0.0 0.0
136.0 188303953.14492 188303954.76544 188303956.38595998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
137.0 188303956.38595998 188303958.00647998 188303959.62699997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
138.0 188303959.627 188303961.24752 188303962.86804 0.0 0.0 856.4374573345773 0.0 0.0 0.0
139.0 188303962.86804 188303964.48856 188303966.10908 0.0 0.0 856.4374573345773 0.0 0.0 0.0
140.0 188303966.10908 188303967.72959998 188303969.35011998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
141.0 188303969.35011998 188303970.97063997 188303972.59115997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
142.0 188303972.59116 188303974.21168 188303975.8322 0.0 0.0 856.4374573345773 0.0 0.0 0.0
143.0 188303975.8322 188303977.45272 188303979.07323998 0.0 0.0 856.4374573345773 0.0 0.0 0.0
144.0 188303979.07323998 188303980.69375998 188303982.31427997 0.0 0.0 856.4374573345773 0.0 0.0 0.0
