TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 238258861.86205 238258863.48257 238258865.10309 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
2.0 238258865.10309 238258866.72360998 238258868.34412998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
3.0 238258868.34413 238258869.96465 238258871.58517 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
4.0 238258871.58517 238258873.20569 238258874.82621 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
5.0 238258874.82621 238258876.44673 238258878.06724998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
6.0 238258878.06724998 238258879.68776998 238258881.30828997 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
7.0 238258881.30829 238258882.92881 238258884.54933 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
8.0 238258884.54933 238258886.16985 238258887.79037 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
9.0 238258887.79037 238258889.41088998 238258891.03140998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
10.0 238258891.03141 238258892.65193 238258894.27245 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
11.0 238258894.27245 238258895.89297 238258897.51349 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
12.0 238258897.51349 238258899.13401 238258900.75452998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
13.0 238258900.75452998 238258902.37504998 238258903.99556997 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
14.0 238258903.99557 238258905.61609 238258907.23661 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
15.0 238258907.23661 238258908.85713 238258910.47765 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
16.0 238258910.47765 238258912.09816998 238258913.71868998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
17.0 238258913.71869 238258915.33921 238258916.95973 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
18.0 238258916.95973 238258918.58025 238258920.20077 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
19.0 238258920.20077 238258921.82129 238258923.44180998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
20.0 238258923.44180998 238258925.06232998 238258926.68284997 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
21.0 238258926.68285 238258928.30337 238258929.92389 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
22.0 238258929.92389 238258931.54441 238258933.16493 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
23.0 238258933.16493 238258934.78544998 238258936.40596998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
24.0 238258936.40597 238258938.02649 238258939.64701 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
25.0 238258939.64701 238258941.26753 238258942.88805 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
26.0 238258942.88805 238258944.50857 238258946.12908998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
27.0 238258946.12909 238258947.74961 238258949.37013 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
28.0 238258949.37013 238258950.99065 238258952.61117 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
29.0 238258952.61117 238258954.23169 238258955.85221 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
30.0 238258955.85221 238258957.47272998 238258959.09324998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
31.0 238258959.09325 238258960.71377 238258962.33429 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
32.0 238258962.33429 238258963.95481 238258965.57533 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
33.0 238258965.57533 238258967.19584998 238258968.81636998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
34.0 238258968.81637 238258970.43689 238258972.05741 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
35.0 238258972.05741 238258973.67793 238258975.29845 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
36.0 238258975.29845 238258976.91897 238258978.53948998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
37.0 238258978.53948998 238258980.16000998 238258981.78052998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
38.0 238258981.78053 238258983.40105 238258985.02157 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
39.0 238258985.02157 238258986.64209 238258988.26261 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
40.0 238258988.26261 238258989.88312998 238258991.50364998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
41.0 238258991.50365 238258993.12417 238258994.74469 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
42.0 238258994.74469 238258996.36521 238258997.98573 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
43.0 238258997.98573 238258999.60625 238259001.22676998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
44.0 238259001.22676998 238259002.84728998 238259004.46780998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
45.0 238259004.46781 238259006.08833 238259007.70885 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
46.0 238259007.70885 238259009.32937 238259010.94989 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
47.0 238259010.94989 238259012.57040998 238259014.19092998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
48.0 238259014.19093 238259015.81145 238259017.43197 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
49.0 238259017.43197 238259019.05249 238259020.67301 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
50.0 238259020.67301 238259022.29353 238259023.91404998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
51.0 238259023.91404998 238259025.53456998 238259027.15508997 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
52.0 238259027.15509 238259028.77561 238259030.39613 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
53.0 238259030.39613 238259032.01665 238259033.63717 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
54.0 238259033.63717 238259035.25768998 238259036.87820998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
55.0 238259036.87821 238259038.49873 238259040.11925 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
56.0 238259040.11925 238259041.73977 238259043.36029 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
57.0 238259043.36029 238259044.98081 238259046.60132998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
58.0 238259046.60132998 238259048.22184998 238259049.84236997 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
59.0 238259049.84237 238259051.46289 238259053.08341 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
60.0 238259053.08341 238259054.70393 238259056.32445 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
61.0 238259056.32445 238259057.94496998 238259059.56548998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
62.0 238259059.56549 238259061.18601 238259062.80653 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
63.0 238259062.80653 238259064.42705 238259066.04757 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
64.0 238259066.04757 238259067.66809 238259069.28860998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
65.0 238259069.28861 238259070.90913 238259072.52965 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
66.0 238259072.52965 238259074.15017 238259075.77069 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
67.0 238259075.77069 238259077.39121 238259079.01173 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
68.0 238259079.01173 238259080.63224998 238259082.25276998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
69.0 238259082.25277 238259083.87329 238259085.49381 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
70.0 238259085.49381 238259087.11433 238259088.73485 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
71.0 238259088.73485 238259090.35537 238259091.97588998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
72.0 238259091.97589 238259093.59641 238259095.21693 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
73.0 238259095.21693 238259096.83745 238259098.45797 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
74.0 238259098.45797 238259100.07849 238259101.69900998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
75.0 238259101.69900998 238259103.31952998 238259104.94004998 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
76.0 238259104.94005 238259106.56057 238259108.18109 0.0 0.0 1232.7768775317827 0.0 0.0 0.0
