TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 350648468.28315 350648469.90367 350648471.52419 0.0 0.0 712.1722878162418 0.0 0.0 0.0
2.0 350648471.52419 350648473.14471 350648474.76523 0.0 0.0 712.1722878162418 0.0 0.0 0.0
3.0 350648474.76523 350648476.38575 350648478.00627 0.0 0.0 712.1722878162418 0.0 0.0 0.0
4.0 350648478.00627 350648479.62679 350648481.24731 0.0 0.0 712.1722878162418 0.0 0.0 0.0
5.0 350648481.24731004 350648482.86783004 350648484.48835003 0.0 0.0 712.1722878162418 0.0 0.0 0.0
6.0 350648484.48835003 350648486.10887 350648487.72939 0.0 0.0 712.1722878162418 0.0 0.0 0.0
7.0 350648487.72939 350648489.34991 350648490.97043 0.0 0.0 712.1722878162418 0.0 0.0 0.0
8.0 350648490.97043 350648492.59095 350648494.21147 0.0 0.0 712.1722878162418 0.0 0.0 0.0
9.0 350648494.21147 350648495.83199 350648497.45251 0.0 0.0 712.1722878162418 0.0 0.0 0.0
10.0 350648497.45251 350648499.07303 350648500.69355 0.0 0.0 712.1722878162418 0.0 0.0 0.0
11.0 350648500.69355 350648502.31407 350648503.93459 0.0 0.0 712.1722878162418 0.0 0.0 0.0
12.0 350648503.93459004 350648505.55511004 350648507.17563003 0.0 0.0 712.1722878162418 0.0 0.0 0.0
13.0 350648507.17563003 350648508.79615 350648510.41667 0.0 0.0 712.1722878162418 0.0 0.0 0.0
14.0 350648510.41667 350648512.03719 350648513.65771 0.0 0.0 712.1722878162418 0.0 0.0 0.0
15.0 350648513.65771 350648515.27823 350648516.89875 0.0 0.0 712.1722878162418 0.0 0.0 0.0
16.0 350648516.89875 350648518.51927 350648520.13979 0.0 0.0 712.1722878162418 0.0 0.0 0.0
17.0 350648520.13979 350648521.76031 350648523.38083 0.0 0.0 712.1722878162418 0.0 0.0 0.0
18.0 350648523.38083 350648525.00135 350648526.62187 0.0 0.0 712.1722878162418 0.0 0.0 0.0
19.0 350648526.62187004 350648528.24239004 350648529.86291003 0.0 0.0 712.1722878162418 0.0 0.0 0.0
20.0 350648529.86291003 350648531.48343 350648533.10395 0.0 0.0 712.1722878162418 0.0 0.0 0.0
21.0 350648533.10395 350648534.72447 350648536.34499 0.0 0.0 712.1722878162418 0.0 0.0 0.0
22.0 350648536.34499 350648537.96551 350648539.58603 0.0 0.0 712.1722878162418 0.0 0.0 0.0
23.0 350648539.58603 350648541.20655 350648542.82707 0.0 0.0 712.1722878162418 0.0 0.0 0.0
24.0 350648542.82707 350648544.44759 350648546.06811 0.0 0.0 712.1722878162418 0.0 0.0 0.0
25.0 350648546.06811 350648547.68863 350648549.30915 0.0 0.0 712.1722878162418 0.0 0.0 0.0
26.0 350648549.30915004 350648550.92967004 350648552.55019003 0.0 0.0 712.1722878162418 0.0 0.0 0.0
27.0 350648552.55019003 350648554.17071 350648555.79123 0.0 0.0 712.1722878162418 0.0 0.0 0.0
28.0 350648555.79123 350648557.41175 350648559.03227 0.0 0.0 712.1722878162418 0.0 0.0 0.0
29.0 350648559.03227 350648560.65279 350648562.27331 0.0 0.0 712.1722878162418 0.0 0.0 0.0
30.0 350648562.27331 350648563.89383 350648565.51435 0.0 0.0 712.1722878162418 0.0 0.0 0.0
31.0 350648565.51435 350648567.13487 350648568.75539 0.0 0.0 712.1722878162418 0.0 0.0 0.0
32.0 350648568.75539 350648570.37591 350648571.99643 0.0 0.0 712.1722878162418 0.0 0.0 0.0
33.0 350648571.99643004 350648573.61695004 350648575.23747003 0.0 0.0 712.1722878162418 0.0 0.0 0.0
34.0 350648575.23747003 350648576.85799 350648578.47851 0.0 0.0 712.1722878162418 0.0 0.0 0.0
35.0 350648578.47851 350648580.09903 350648581.71955 0.0 0.0 712.1722878162418 0.0 0.0 0.0
36.0 350648581.71955 350648583.34007 350648584.96059 0.0 0.0 712.1722878162418 0.0 0.0 0.0
37.0 350648584.96059 350648586.58111 350648588.20163 0.0 0.0 712.1722878162418 0.0 0.0 0.0
38.0 350648588.20163 350648589.82215 350648591.44267 0.0 0.0 712.1722878162418 0.0 0.0 0.0
39.0 350648591.44267 350648593.06319 350648594.68371 0.0 0.0 712.1722878162418 0.0 0.0 0.0
40.0 350648594.68371004 350648596.30423003 350648597.92475003 0.0 0.0 712.1722878162418 0.0 0.0 0.0
41.0 350648597.92475003 350648599.54527 350648601.16579 0.0 0.0 712.1722878162418 0.0 0.0 0.0
42.0 350648601.16579 350648602.78631 350648604.40683 0.0 0.0 712.1722878162418 0.0 0.0 0.0
43.0 350648604.40683 350648606.02735 350648607.64787 0.0 0.0 712.1722878162418 0.0 0.0 0.0
44.0 350648607.64787 350648609.26839 350648610.88891 0.0 0.0 712.1722878162418 0.0 0.0 0.0
45.0 350648610.88891 350648612.50943 350648614.12995 0.0 0.0 712.1722878162418 0.0 0.0 0.0
46.0 350648614.12995005 350648615.75047004 350648617.37099004 0.0 0.0 712.1722878162418 0.0 0.0 0.0
47.0 350648617.37099004 350648618.99151003 350648620.61203 0.0 0.0 712.1722878162418 0.0 0.0 0.0
48.0 350648620.61203 350648622.23255 350648623.85307 0.0 0.0 712.1722878162418 0.0 0.0 0.0
49.0 350648623.85307 350648625.47359 350648627.09411 0.0 0.0 712.1722878162418 0.0 0.0 0.0
50.0 350648627.09411 350648628.71463 350648630.33515 0.0 0.0 712.1722878162418 0.0 0.0 0.0
51.0 350648630.33515 350648631.95567 350648633.57619 0.0 0.0 712.1722878162418 0.0 0.0 0.0
52.0 350648633.57619 350648635.19671 350648636.81723 0.0 0.0 712.1722878162418 0.0 0.0 0.0
53.0 350648636.81723005 350648638.43775004 350648640.05827004 0.0 0.0 712.1722878162418 0.0 0.0 0.0
54.0 350648640.05827004 350648641.67879003 350648643.29931 0.0 0.0 712.1722878162418 0.0 0.0 0.0
55.0 350648643.29931 350648644.91983 350648646.54035 0.0 0.0 712.1722878162418 0.0 0.0 0.0
56.0 350648646.54035 350648648.16087 350648649.78139 0.0 0.0 712.1722878162418 0.0 0.0 0.0
57.0 350648649.78139 350648651.40191 350648653.02243 0.0 0.0 712.1722878162418 0.0 0.0 0.0
58.0 350648653.02243 350648654.64295 350648656.26347 0.0 0.0 712.1722878162418 0.0 0.0 0.0
59.0 350648656.26347 350648657.88399 350648659.50451 0.0 0.0 712.1722878162418 0.0 0.0 0.0
60.0 350648659.50451005 350648661.12503004 350648662.74555004 0.0 0.0 712.1722878162418 0.0 0.0 0.0
